Iteration,Scaler,Transformer,Metric,Seed,SI,DBI,Score
18748,MaxAbs,MDS,manhattan,65021,0.2619197007523975,0.6096021814295498,-0.04288138996237739
18750,Robust,MDS,correlation,91215,0.5955122234678113,0.223868018630604,0.4835782141525093
18751,MinMax,Spectral,euclidean,6554,0.46157648140719876,0.37677139641691443,0.27319078319874157
18753,MaxAbs,MDS,cosine,68482,0.5540718453339629,0.2930076418399551,0.4075680244139854
18754,MinMax,Isomap,correlation,58691,0.4206776736203374,0.3107726729325893,0.26529133715404274
18755,Standard,Spectral,euclidean,64539,0.6678990221198996,0.33191168917634767,0.5019431775317258
18760,Standard,Spectral,manhattan,32240,0.6254443750568196,0.2215874134125381,0.5146506683505505
18761,Robust,MDS,manhattan,52495,0.21952168982793452,0.5733325147922609,-0.06714456756819592
18762,Robust,MDS,euclidean,82569,0.18908009905827414,0.7535031966986149,-0.1876714992910333
18763,Robust,Isomap,euclidean,58966,0.24199367727638185,0.6926456235385388,-0.10432913449288753
18765,Robust,Isomap,euclidean,41118,0.24199367727638185,0.6926456235385388,-0.10432913449288753
18766,Robust,MDS,correlation,95491,0.5931598747099963,0.23037156689863228,0.4779740912606802
18767,MaxAbs,Spectral,cosine,86226,0.2618241849730171,0.5839259728966003,-0.030138801475283028
18768,Standard,Spectral,manhattan,27846,0.3559411098366647,0.5172227522656053,0.09732973370386205
18769,Robust,Isomap,euclidean,18736,0.209514900000627,0.7553154015039946,-0.16814280075137028
18771,MaxAbs,MDS,correlation,23814,0.5081621008124915,0.3998543766465145,0.3082349124892342
18773,Standard,Isomap,cosine,97632,0.4047985830066727,0.4345198257108316,0.18753867015125691
18774,Standard,Isomap,euclidean,73868,0.3697724392470274,0.446516293169271,0.1465142926623919
18775,Standard,MDS,correlation,92229,0.5029666476910698,0.2692879650297895,0.36832266517617507
18776,Robust,MDS,cosine,49417,0.3666284823101155,0.4625966866189261,0.13533013900065247
18779,MinMax,MDS,cosine,3565,0.3800588331896486,0.48910588776478536,0.13550588930725593
18780,Standard,MDS,cosine,56644,0.38815932841205875,0.4210374836840711,0.17764058657002318
18784,MinMax,MDS,cosine,47852,0.3980759318450597,0.4635756488031552,0.16628810744348207
18785,MaxAbs,Isomap,cosine,95441,0.5375926097898723,0.31587540421006344,0.3796549076848406
18790,MaxAbs,MDS,manhattan,25851,0.24064754964235435,0.6435920041776387,-0.08114845244646501
18791,Robust,Isomap,euclidean,83637,0.21173721161062475,0.6976009707381542,-0.13706327375845234
18792,MinMax,MDS,correlation,99175,0.4220657125129148,0.32262452908466616,0.26075344797058175
18793,Robust,Isomap,euclidean,1456,0.209514900000627,0.7553154015039946,-0.16814280075137028
18794,MinMax,Spectral,cosine,40091,0.3709252180435312,0.23211246137361366,0.25486898735672436
18795,Robust,MDS,correlation,54704,0.5922404856779555,0.22871688155841507,0.47788204489874797
18797,Robust,Isomap,euclidean,25609,0.209514900000627,0.7553154015039946,-0.16814280075137028
18798,MaxAbs,MDS,manhattan,73576,0.23993930455078352,0.6446768112173004,-0.08239910105786666
18801,Robust,Spectral,cosine,71597,0.6501512774093247,0.17751602370133004,0.5613932655586596
18803,Robust,Spectral,cosine,47857,0.23509135074665335,0.6034326732111506,-0.06662498585892193
18807,Robust,Spectral,euclidean,12312,0.368834364317797,0.49646799129938374,0.12060036866810511
18808,MaxAbs,MDS,cosine,4672,0.5546616176527494,0.2899742269080114,0.4096745041987436
18811,MinMax,Spectral,cosine,32169,0.0968854884231491,0.7370454350466157,-0.27163722910015875
18814,MinMax,Spectral,cosine,33550,0.2855904599335746,0.5571708685186091,0.007005025674270082
18816,Standard,MDS,euclidean,38864,0.25664542434562826,0.5474704711523735,-0.01708981123055847
18819,MinMax,MDS,euclidean,11721,0.26218589719375057,0.5394207262441278,-0.007524465928313351
18820,Standard,MDS,cosine,42186,0.37307774288656703,0.43602258950160566,0.1550664481357642
18822,MaxAbs,MDS,euclidean,94565,0.2931237077296784,0.4882972998363886,0.04897505781148409
18823,Standard,Spectral,cosine,67968,0.2543883271049782,0.3186137608177078,0.09508144669612431
18827,MaxAbs,Isomap,correlation,74769,0.5483334729552607,0.30441226084543954,0.3961273425325409
18828,Standard,Spectral,correlation,75461,0.3306005173205819,0.2889854012435583,0.18610781669880272
18830,Robust,Spectral,correlation,96286,0.5656738727082424,0.2545423569769301,0.4384026942197774
18832,MaxAbs,Isomap,cosine,72702,0.5375926097898723,0.31587540421006344,0.3796549076848406
18833,MaxAbs,MDS,correlation,18316,0.5153086588721659,0.3917140313123502,0.31945164321599084
18836,MaxAbs,Isomap,euclidean,88374,0.4336109039140761,0.38888695027849357,0.2391674287748293
18837,Robust,Isomap,euclidean,43024,0.209514900000627,0.7553154015039946,-0.16814280075137028
18839,MinMax,Isomap,euclidean,87712,0.25350989063976914,0.6486574595292411,-0.07081883912485143
18840,Robust,Spectral,euclidean,60672,0.36877411246748776,0.49399144447687277,0.12177839022905138
18841,MinMax,Spectral,euclidean,72515,0.3920053884118338,0.21958845464291213,0.28221116109037775
18842,MaxAbs,Spectral,euclidean,74349,0.3350265407667857,0.2841564767731153,0.19294830238022803
18845,Standard,MDS,cosine,69447,0.39034411860756335,0.41948500737148464,0.18060161492182103
18846,Robust,Spectral,manhattan,13972,0.4490055243976983,0.40276595359901385,0.24762254759819138
18847,Robust,MDS,euclidean,62198,0.160388393715045,0.8118310118541299,-0.24552711221201992
18848,MaxAbs,MDS,correlation,82664,0.5003309133557411,0.41249511724213933,0.2940833547346714
18850,Robust,MDS,euclidean,17478,0.18971591118335,0.7525401251312268,-0.18655415138226342
18853,MinMax,Isomap,correlation,90657,0.4206776736203374,0.3107726729325893,0.26529133715404274
18855,MinMax,Spectral,correlation,28885,0.43174933119421244,0.4209069242484705,0.2212958690699772
18857,Robust,Isomap,correlation,47750,0.6696682040553247,0.1701703091025235,0.5845830495040629
18859,MinMax,Isomap,cosine,18359,0.30996097754013696,0.549745919715416,0.035088017682428974
18860,Robust,MDS,euclidean,1313,0.15998967730349878,0.812713409213128,-0.2463670273030652
18862,MinMax,MDS,cosine,13986,0.39286224648223955,0.46985487448394,0.15793480924026956
18863,Standard,Isomap,manhattan,23988,0.22699721893298386,0.5817302896210892,-0.06386792587756074
18864,MaxAbs,MDS,euclidean,98821,0.28317249358252444,0.7152273270468873,-0.0744411699409192
18865,MinMax,Isomap,manhattan,93932,0.2815772504695674,0.5143788940608315,0.024387803439151645
18866,MaxAbs,Isomap,euclidean,57434,0.4336109039140761,0.38888695027849357,0.2391674287748293
18870,MinMax,MDS,cosine,90550,0.3956337397541341,0.46755329883889135,0.1618570903346884
18872,Robust,Isomap,euclidean,18102,0.24199367727638185,0.6926456235385388,-0.10432913449288753
18873,MaxAbs,Isomap,correlation,79850,0.5483334729552607,0.30441226084543954,0.3961273425325409
18874,Robust,MDS,cosine,68929,0.37645270501694617,0.45090332514482184,0.15100104244453524
18875,MinMax,Isomap,correlation,5954,0.39426945229546323,0.3276773018451847,0.2304308013728709
18876,Robust,MDS,correlation,45875,0.5932611370868687,0.2247062709791107,0.48090800159731334
18877,Robust,Isomap,manhattan,97023,0.25791640088576245,0.6641099283494827,-0.07413856328897889
18878,Standard,MDS,manhattan,41810,0.2493705755508103,0.5435950917162945,-0.022426970307336952
18880,Robust,Spectral,manhattan,76014,0.48106626102002187,0.16003435114603692,0.4010490854470034
18881,Standard,Isomap,euclidean,26367,0.3697724392470274,0.446516293169271,0.1465142926623919
18882,Standard,MDS,euclidean,72784,0.252985176422625,0.5476303858117726,-0.02083001648326127
18883,MinMax,Isomap,correlation,71688,0.4392173162464052,0.29111800980404984,0.29365831134438025
18884,MaxAbs,Spectral,cosine,86033,0.24727734019786593,0.6899162297098954,-0.09768077465708178
18886,Standard,Isomap,euclidean,34687,0.3697724392470274,0.446516293169271,0.1465142926623919
18887,Robust,Spectral,euclidean,75953,0.5137144300957291,0.3292788031122239,0.3490750285396172
18889,MinMax,Spectral,manhattan,1790,0.42505839501098813,0.19516627319651633,0.32747525841272995
18890,MaxAbs,Isomap,correlation,69055,0.5483334729552607,0.30441226084543954,0.3961273425325409
18891,MaxAbs,Spectral,correlation,85102,0.2640159223315979,0.32942399005340733,0.09930392730489421
18893,MinMax,Isomap,manhattan,89518,0.2327172032988656,0.5742980138807536,-0.054431803641511206
18894,Robust,Isomap,cosine,97422,0.4312876549886548,0.4091170210479642,0.22672914446467268
18897,Standard,MDS,correlation,54688,0.5010987581001918,0.270925943528684,0.3656357863358498
18901,Standard,Spectral,manhattan,33793,0.36210102015669543,0.23739370374060176,0.24340416828639455
18902,Robust,Spectral,euclidean,11428,0.5731917006691658,0.0804599890473337,0.532961706145499
18904,MaxAbs,MDS,manhattan,86749,0.2628375970930045,0.6082966303856157,-0.0413107180998033
18906,Standard,MDS,manhattan,51316,0.2498715625690002,0.5447288767090818,-0.022492875785540684
18909,MaxAbs,Spectral,manhattan,77371,0.4585160573026006,0.3860159761350063,0.2655080692350974
18910,MaxAbs,MDS,cosine,52691,0.571994503985977,0.2651330001567849,0.4394280039075845
18911,Robust,Isomap,euclidean,75687,0.21173721161062475,0.6976009707381542,-0.13706327375845234
18913,MaxAbs,Isomap,correlation,95431,0.5256013775032914,0.3708624280498179,0.34017016347838247
18914,MinMax,Isomap,manhattan,71180,0.24685374468104684,0.5429207636611174,-0.024606637149511862
18915,Standard,MDS,manhattan,6714,0.2500136484661361,0.5431600183553648,-0.021566360711546273
18916,MinMax,Spectral,cosine,22071,0.48871737374149876,0.3950914408179878,0.29117165333250483
18918,Standard,Isomap,cosine,56473,0.32565302810051666,0.4703471889715865,0.09047943361472341
18919,MinMax,Isomap,cosine,28214,0.3834159963583554,0.47265400655293094,0.1470889930818899
18920,MaxAbs,MDS,euclidean,19879,0.29619964388394415,0.4835344223863591,0.054432432690764615
18922,MaxAbs,Isomap,manhattan,76009,0.24943947985126858,0.6278180381295487,-0.06446953921350579
18924,MaxAbs,MDS,correlation,85783,0.5128913176964445,0.39680996717413003,0.31448633410937943
18925,Standard,Spectral,correlation,50117,0.28688281367335594,0.5390801764057375,0.017342725470487208
18929,MinMax,MDS,correlation,92570,0.4321446626633585,0.3101457675579877,0.27707177888436463
18934,Standard,Spectral,euclidean,52589,0.42433561201191067,0.6199788473472526,0.11434618833828436
18935,MaxAbs,Spectral,correlation,7738,0.40339932826291997,0.4426490794779294,0.18207478852395526
18937,MinMax,Spectral,manhattan,67244,0.3997629043020879,0.4866887253610696,0.15641854162155308
18939,Standard,Spectral,cosine,87818,0.3147477744087062,0.5537129671193125,0.03789129084904996
18942,Robust,MDS,manhattan,69477,0.2201579098663067,0.5740778125393645,-0.06688099640337555
18943,Standard,Spectral,correlation,2836,0.20365975425451954,0.35261891018633146,0.027350299161353814
18944,Robust,Isomap,correlation,11011,0.6696682040553247,0.1701703091025235,0.5845830495040629
18948,Robust,Isomap,cosine,64835,0.4686229082924625,0.40895473357559853,0.26414554150466324
18949,Standard,MDS,cosine,92503,0.38131293455568627,0.42965728551923243,0.16648429179607005
18951,Robust,Spectral,cosine,77513,0.6459906506413041,0.3678836203293516,0.4620488404766283
18952,Robust,MDS,cosine,27430,0.3642042948593853,0.4638945649070447,0.13225701240586296
18954,Standard,Isomap,euclidean,73870,0.2458981881830216,0.6646408815737123,-0.08642225260383454
18955,Robust,MDS,cosine,36083,0.36587447216254376,0.4625480267919147,0.1346004587665864
18956,MinMax,Spectral,correlation,35207,0.451967095440928,0.40415591465853334,0.24988913811166133
18957,Robust,MDS,euclidean,4185,0.16394730779051128,0.8041234995889401,-0.2381144420039588
18959,Standard,Spectral,euclidean,91900,0.3173269945968162,0.6358261872568135,-0.0005860990315905701
18960,MaxAbs,Isomap,cosine,8310,0.5375926097898723,0.31587540421006344,0.3796549076848406
18961,Robust,MDS,correlation,27006,0.5938048761972053,0.22936240980735115,0.4791236712935298
18963,Robust,Spectral,manhattan,62218,0.42431987706568197,0.4142946353529365,0.21717255938921373
18964,Robust,Spectral,correlation,42756,0.40273813642014195,0.6047384336119038,0.10036891961419003
18965,MinMax,Isomap,cosine,19311,0.3834159963583554,0.47265400655293094,0.1470889930818899
18967,Robust,Spectral,correlation,57645,0.5629587360567692,0.08557623071344418,0.520170620700047
18968,Standard,Isomap,manhattan,18600,0.22699721893298386,0.5817302896210892,-0.06386792587756074
18972,Standard,MDS,correlation,41218,0.5090155813465955,0.2675380692100631,0.375246546741564
18977,MinMax,MDS,correlation,97963,0.4248678158275471,0.3207100030942498,0.2645128142804222
18978,Standard,Spectral,euclidean,48715,0.46091172779860395,0.1711347328645235,0.3753443613663422
18979,MaxAbs,MDS,correlation,91152,0.5440138778375411,0.34508088415137855,0.37147343576185177
18981,MinMax,Isomap,cosine,66652,0.3834159963583554,0.47265400655293094,0.1470889930818899
18982,Robust,MDS,manhattan,68529,0.22013493307445142,0.5740800719060709,-0.06690510287858403
18983,Robust,MDS,euclidean,80204,0.1714180409678883,0.7876319634522159,-0.22239794075821964
18984,Robust,Isomap,correlation,57785,0.6788970550490973,0.1559183911588814,0.6009378594696566
18987,MinMax,Isomap,cosine,72372,0.3834159963583554,0.47265400655293094,0.1470889930818899
18988,MinMax,MDS,cosine,30084,0.3902755092168388,0.4731917497927114,0.1536796343204831
18990,Standard,Isomap,cosine,66480,0.4047985830066727,0.4345198257108316,0.18753867015125691
18992,Standard,MDS,correlation,71560,0.4876597119250845,0.2806349644304084,0.34734222970988027
18993,Robust,MDS,euclidean,24192,0.18705211002766986,0.7853256574645439,-0.20561071870460207
18994,MaxAbs,MDS,cosine,82273,0.5597073047729473,0.27784253554874416,0.4207860369985752
18995,MaxAbs,Isomap,cosine,32637,0.5375926097898723,0.31587540421006344,0.3796549076848406
18996,MaxAbs,MDS,correlation,75719,0.5091491137013341,0.39880555889937397,0.3097463342516471
18998,Robust,MDS,euclidean,89817,0.167084707736151,0.7968191438581643,-0.23132486419293116
18999,MaxAbs,Isomap,euclidean,17769,0.26319954278138175,0.5013465924021255,0.012526246580318978
19000,MaxAbs,MDS,euclidean,73192,0.3013805375508291,0.5560537635142572,0.023353655793700523
19001,Standard,Isomap,euclidean,57760,0.2458981881830216,0.6646408815737123,-0.08642225260383454
19005,MinMax,Spectral,manhattan,72500,0.31894595863643405,0.5362257470351273,0.050833085118870414
19008,Standard,Spectral,cosine,19724,0.5443627583677315,0.09823752675696418,0.4952439949892494
19009,Standard,Isomap,euclidean,16934,0.3697724392470274,0.446516293169271,0.1465142926623919
19010,Standard,MDS,cosine,6402,0.37667153593752034,0.433728391854129,0.15980734001045585
19011,Standard,Isomap,cosine,48305,0.32565302810051666,0.4703471889715865,0.09047943361472341
19012,MaxAbs,Spectral,manhattan,92287,0.2189057520620242,0.7060814824658616,-0.13413498917090658
19016,Robust,MDS,manhattan,81586,0.22010420782713305,0.574076102257211,-0.06693384330147242
19017,Robust,Isomap,correlation,5020,0.649666332373992,0.18894318704174765,0.5551947388531181
19019,MinMax,Isomap,correlation,83121,0.4392173162464052,0.29111800980404984,0.29365831134438025
19024,Robust,Isomap,cosine,30515,0.44683109692572315,0.4142315427067061,0.2397153255723701
19025,MaxAbs,MDS,cosine,80366,0.5787320290938851,0.24929598207165862,0.4540840380580558
19030,MinMax,MDS,cosine,82975,0.3981921675458467,0.4639802393583318,0.16620204786668077
19031,MaxAbs,Spectral,correlation,65395,0.42830199559388754,0.2015009073508421,0.32755154191846647
19033,MinMax,Spectral,manhattan,67297,0.4411784755613664,0.2149785418912877,0.33368920461572255
19034,Standard,Spectral,euclidean,95562,0.587790003996819,0.23812051317787608,0.468729747407881
19041,Robust,Spectral,cosine,2736,0.5580185230633488,0.10265917566584885,0.5066889352304244
19043,MinMax,Isomap,manhattan,85954,0.2815772504695674,0.5143788940608315,0.024387803439151645
19044,Robust,MDS,euclidean,64053,0.19070336512676134,0.7504679945717648,-0.18453063215912108
19046,Robust,MDS,correlation,51972,0.5977067458943521,0.22231715719909617,0.48654816729480405
19047,Robust,MDS,euclidean,40086,0.17643566257727883,0.7794462488827859,-0.21328746186411413
19048,MinMax,MDS,euclidean,29980,0.2618429223484294,0.5396283405439329,-0.007971247923537095
19051,Standard,Spectral,euclidean,68114,0.4750342222783865,0.4220984440927145,0.2639850002320292
19053,Standard,MDS,manhattan,80750,0.2499095956011416,0.5432808405222507,-0.021730824659983744
19054,MaxAbs,MDS,euclidean,47407,0.29576085975545763,0.5633677115112904,0.014077003999812432
19055,MinMax,Isomap,manhattan,67820,0.2815772504695674,0.5143788940608315,0.024387803439151645
19058,MinMax,Spectral,correlation,49676,0.4048863267495173,0.19918179503106906,0.3052954292339828
19059,Standard,MDS,manhattan,52076,0.24995611926648018,0.5432223574671015,-0.021655059467070553
19060,Robust,MDS,manhattan,38919,0.2201350206158941,0.5740725404852909,-0.06690124962675134
19061,Standard,Spectral,manhattan,60036,0.29200345137522615,0.32948323116029815,0.12726183579507708
19063,Standard,Isomap,manhattan,84347,0.27688088998814436,0.5208351602836012,0.016463309846343754
19064,Robust,MDS,manhattan,97757,0.22099396276250516,0.5718984361074485,-0.0649552552912191
19065,Standard,Spectral,manhattan,68937,0.3514245859418532,0.5316687584054992,0.08559020673910361
